\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2018-08-30 08:02:56,,,,,,,,
\\For 2017,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2017-03-30,24,12.96,13,13.01,13,,,
2017-03-31,1,11.21,13.03,13.02,13.02,,,
2017-03-31,2,17.38,13.01,13.02,13.01,,,
2017-03-31,3,17.41,6.03,4.89,5.25,,,
2017-03-31,4,11.71,13.02,13.01,6.29,,,
2017-03-31,5,0,14.36,14.35,14.34,,,
2017-03-31,6,21.47,34.83,34.83,29.61,,,
2017-03-31,7,45.78,35.4,34.73,20,,,
2017-03-31,8,159.38,51.34,40.13,36.11,,,
2017-03-31,9,372.82,46,46,36.63,,,
2017-03-31,10,207.98,42.2,39.17,47.51,,,
2017-03-31,11,69.14,41.69,36.53,45,,,
2017-03-31,12,41.21,49.37,41.69,38.52,,,
2017-03-31,13,38.57,45.57,45.57,42.06,,,
2017-03-31,14,35.09,42.65,46.5,42.44,,,
2017-03-31,15,33.08,38,39.17,38.98,,,
2017-03-31,16,19.84,36.5,36.51,36.51,,,
2017-03-31,17,13.65,30.15,29.75,30.2,,,
2017-03-31,18,14.37,32,32,30.2,,,
2017-03-31,19,32.37,34.9,33.46,32,,,
2017-03-31,20,27.6,34.7,34.9,33.46,,,
2017-03-31,21,27.72,37.37,35,32,,,
2017-03-31,22,15.54,34.9,34.9,33.46,,,
2017-03-31,23,10.35,22.9,25,33.46,,,
2017-03-31,24,20.46,18.85,21.21,33.45,,,
2017-04-01,1,26.84,30.79,30.12,19.78,,,
2017-04-01,2,17.81,30,29,25.49,,,
2017-04-01,3,14.37,30.11,18,23,,,
2017-04-01,4,16.09,25,25.8,18,,,
2017-04-01,5,9.28,26.88,26.55,26.92,,,
2017-04-01,6,1.43,32.56,33.32,24,,,
2017-04-01,7,5.93,34.55,34.9,32.66,,,
2017-04-01,8,10.18,30.08,30.08,14.39,,,
2017-04-01,9,14.36,20.17,25.86,14.4,,,
2017-04-01,10,12.51,20.17,25.2,20.17,,,
2017-04-01,11,7.59,34,35.08,20.17,,,
2017-04-01,12,14.36,34.45,35.79,34.42,,,
2017-04-01,13,17.71,34.48,34.48,31,,,
2017-04-01,14,7.3,32.24,34.45,20.17,,,
2017-04-01,15,6.74,32.24,34.45,25.39,,,
2017-04-01,16,22.87,29.97,34.42,28.7,,,
2017-04-01,17,32.61,25.35,33.89,21.55,,,
2017-04-01,18,23.19,29.53,29,26.29,,,
2017-04-01,19,9.07,22.22,22.22,24.23,,,
2017-04-01,20,27.6,32,32,34,,,
2017-04-01,21,31.49,32.51,32.51,23.49,,,
2017-04-01,22,13.77,30,30,32.95,,,
2017-04-01,23,7.28,22,22,27,,,
2017-04-01,24,3.5,17,17,17,,,
2017-04-02,1,0,14.34,14.4,17,,,
2017-04-02,2,0,13,13.25,14.36,,,
2017-04-02,3,0,13,13,13,,,
2017-04-02,4,0,6.66,9.7,9.13,,,
2017-04-02,5,4.79,13,13.1,13,,,
2017-04-02,6,8.18,13.25,13.25,14.36,,,
2017-04-02,7,22.55,13,13,13,,,
2017-04-02,8,6.09,13.01,13.01,13,,,
2017-04-02,9,-0.5,13.25,14.35,9.13,,,
2017-04-02,10,4.46,6.06,13.01,6.12,,,
2017-04-02,11,7.56,13.02,13.02,8.88,,,
2017-04-02,12,10.17,13.1,14.31,13.1,,,
2017-04-02,13,10.18,13.01,13.01,13.1,,,
2017-04-02,14,7.99,13.01,13.01,6.03,,,
2017-04-02,15,2.43,2.22,5.36,4.89,,,
2017-04-02,16,1.86,5.94,10,13.01,,,
2017-04-02,17,12.26,13.1,13.1,13.01,,,
2017-04-02,18,13.65,13.01,13.01,13.01,,,
2017-04-02,19,53,13.1,13.01,14,,,
2017-04-02,20,31.72,13.5,13.1,14.36,,,
2017-04-02,21,9.87,14.36,13.1,13.1,,,
2017-04-02,22,18.2,14.36,14.27,14.36,,,
2017-04-02,23,20.39,13.98,14.01,13,,,
2017-04-02,24,7.48,13.25,13.25,14.36,,,
2017-04-03,1,2.92,13.02,13.02,14.35,,,
2017-04-03,2,4.51,5.94,13.01,13.01,,,
2017-04-03,3,5.62,0,5.94,13.01,,,
2017-04-03,4,2.32,0,0,5.36,,,
2017-04-03,5,-0.25,14.37,14.37,13.01,,,
2017-04-03,6,-0.63,14.36,14.36,13.25,,,
2017-04-03,7,2.44,7.07,13,13,,,
2017-04-03,8,1.84,13,13,13,,,
2017-04-03,9,0,13.25,14,13,,,
2017-04-03,10,0,14,14.31,13.1,,,
2017-04-03,11,0,6.06,13.1,13.1,,,
2017-04-03,12,0,0,6.06,13.01,,,
2017-04-03,13,0,0,0,0,,,
2017-04-03,14,0,0,0,0,,,
2017-04-03,15,1.39,0,0,0,,,
2017-04-03,16,0.41,0,0,0,,,
2017-04-03,17,4.28,13.01,6.04,5.38,,,
2017-04-03,18,5.49,13,13,0,,,
2017-04-03,19,10.48,13.01,13.01,13.01,,,
2017-04-03,20,10.36,14.37,14.39,14,,,
2017-04-03,21,5.88,13.1,13.1,13.01,,,
2017-04-03,22,1.85,4.89,0,0,,,
2017-04-03,23,1.95,0,0,0,,,
2017-04-03,24,0,0,0,0,,,
2017-04-04,1,0.41,0,0,0,,,
2017-04-04,2,0,0,0,0,,,
2017-04-04,3,0,0,0,0,,,
2017-04-04,4,0,0,0,0,,,
2017-04-04,5,2.84,0,0,0,,,
2017-04-04,6,23.06,13,13,13,,,
2017-04-04,7,13.67,14,14,13.01,,,
2017-04-04,8,20.18,14,13.75,14.36,,,
2017-04-04,9,18.66,14,13.01,13.01,,,
2017-04-04,10,8.84,14.36,13.01,13,,,
2017-04-04,11,4.89,12,12,11.5,,,
2017-04-04,12,2.86,12,12,6.06,,,
2017-04-04,13,8.82,12,12,13,,,
2017-04-04,14,7.92,13,13,10,,,
2017-04-04,15,10.19,12,12,5,,,
2017-04-04,16,0,12,12,7.07,,,
2017-04-04,17,16.09,6.06,12,13,,,
2017-04-04,18,99.89,0,0,13,,,
2017-04-04,19,17.91,13,13,13.01,,,
2017-04-04,20,12.27,13.01,13.01,13.01,,,
2017-04-04,21,27.24,12,12,14.33,,,
2017-04-04,22,12.97,6.56,6.14,6.02,,,
2017-04-04,23,8.48,1.13,0,0,,,
2017-04-04,24,14.37,5.11,5.11,0,,,
2017-04-05,1,23.94,5.36,5.13,0,,,
2017-04-05,2,12.97,4.89,4.11,2.13,,,
2017-04-05,3,12.93,4.25,0,4.11,,,
2017-04-05,4,12.94,4.89,2.88,0.01,,,
2017-04-05,5,10.09,12.92,12.91,5.87,,,
2017-04-05,6,9.9,12.94,12.94,25,,,
2017-04-05,7,82.92,35,35,38,,,
2017-04-05,8,12.98,54.8,38.79,37.91,,,
2017-04-05,9,12.96,46,48,25,,,
2017-04-05,10,16.06,39,48,54.24,,,
2017-04-05,11,13.75,49,49,21.37,,,
2017-04-05,12,8.57,46.38,46.38,40.77,,,
2017-04-05,13,2.46,25,29.13,45.03,,,
2017-04-05,14,2.73,13.01,14.34,14.4,,,
2017-04-05,15,13.66,12,12.5,13,,,
2017-04-05,16,9.68,12,12.85,13.01,,,
2017-04-05,17,4.46,12.5,12,10.77,,,
2017-04-05,18,5.5,5.92,6.06,12,,,
2017-04-05,19,6.82,13,13,14.35,,,
2017-04-05,20,4.94,13,13,14.34,,,
2017-04-05,21,5,13.01,13.01,13.01,,,
2017-04-05,22,4.48,6.07,10,6.12,,,
2017-04-05,23,0,0,0,0,,,
2017-04-05,24,-0.5,0,0,0,,,
2017-04-06,1,-0.27,0,0,0,,,
2017-04-06,2,-0.75,0,0,0,,,
2017-04-06,3,-2.77,0,0,-0.02,,,
2017-04-06,4,-1.3,0,0,0,,,
2017-04-06,5,-0.25,0,0,0,,,
2017-04-06,6,0,5.92,12,12.45,,,
2017-04-06,7,10.03,7.07,12.95,12.95,,,
2017-04-06,8,13.67,13,13,13,,,
2017-04-06,9,111.54,14.39,14.36,13.01,,,
2017-04-06,10,847.51,14.39,14.39,14.34,,,
2017-04-06,11,135.59,27.5,14.37,14.39,,,
2017-04-06,12,10.53,41.85,14.39,14.33,,,
2017-04-06,13,6.14,14.31,14.33,14.36,,,
2017-04-06,14,13,14.34,14.36,21.32,,,
2017-04-06,15,8.23,14.35,13,20,,,
2017-04-06,16,1.89,13,12,12,,,
2017-04-06,17,0.45,6,6,7.07,,,
2017-04-06,18,4.81,0.55,5.87,5.92,,,
2017-04-06,19,10.56,5,5,5.92,,,
2017-04-06,20,13.75,8,8,10,,,
2017-04-06,21,9.02,14.35,13,6.03,,,
2017-04-06,22,6.3,7.07,7.07,0,,,
2017-04-06,23,0,0,0,0,,,
2017-04-06,24,0,0,0,0,,,
2017-04-07,1,-2.54,0,0,0,,,
2017-04-07,2,-3,0,0,-0.5,,,
2017-04-07,3,-3,-0.5,0,-0.02,,,
2017-04-07,4,-2.77,0,0,0,,,
2017-04-07,5,-1.51,0,0,0,,,
2017-04-07,6,-0.25,0,0,0,,,
2017-04-07,7,0,0,4.91,0,,,
2017-04-07,8,0,6.06,6.12,5.92,,,
2017-04-07,9,0,0,5.18,6.02,,,
2017-04-07,10,0,0,0,0,,,
2017-04-07,11,0,0,0,0,,,
2017-04-07,12,0,0,0,0,,,
2017-04-07,13,0,0,0,0,,,
2017-04-07,14,-0.02,0,0,0,,,
2017-04-07,15,0,0,0,0,,,
2017-04-07,16,0,0,0,0,,,
2017-04-07,17,0,0,0,0,,,
2017-04-07,18,0,0,3.16,0,,,
2017-04-07,19,9.25,7.07,7.36,7.76,,,
2017-04-07,20,16.57,13,13.5,14.36,,,
2017-04-07,21,308.24,13,10.16,13,,,
2017-04-07,22,190.48,10.96,8.4,6.02,,,
2017-04-07,23,0,5.87,5.36,0,,,
2017-04-07,24,0,0,0,0,,,
2017-04-08,1,0,0,0,0,,,
2017-04-08,2,-1.51,-0.02,-0.25,-0.02,,,
2017-04-08,3,-0.51,-0.02,-0.25,-0.25,,,
2017-04-08,4,-0.55,0,0,-0.5,,,
2017-04-08,5,-0.26,0,0,0,,,
2017-04-08,6,8.43,4.89,5.36,0,,,
2017-04-08,7,2.82,5.87,5.87,5.94,,,
2017-04-08,8,8.07,10,10,13,,,
2017-04-08,9,-2.26,6,6,6.13,,,
2017-04-08,10,4.21,0,6.12,5.92,,,
2017-04-08,11,32.61,6.02,5.92,-0.5,,,
2017-04-08,12,44.93,13,6.12,0,,,
2017-04-08,13,4.96,6.06,6.06,0,,,
2017-04-08,14,-3.3,0,0,-0.5,,,
2017-04-08,15,-4.3,-0.25,-0.25,-0.5,,,
2017-04-08,16,-3.3,-0.5,0,0,,,
2017-04-08,17,-3.07,-0.02,-0.25,0,,,
2017-04-08,18,-0.25,5.87,5.87,0,,,
2017-04-08,19,0,5.92,5.87,0,,,
2017-04-08,20,0,6.02,6.02,7.07,,,
2017-04-08,21,0,4.15,3.15,6.12,,,
2017-04-08,22,-0.25,0,2.88,0,,,
2017-04-08,23,-2.02,0,0,0,,,
2017-04-08,24,-3.6,-0.5,-0.5,-0.5,,,
2017-04-09,1,-3.8,-3,-3,-3,,,
2017-04-09,2,-4.27,-3,-4.2,-3,,,
2017-04-09,3,-4.33,-4.2,-4.2,-4.2,,,
2017-04-09,4,-4.3,-4.2,-3,-3,,,
2017-04-09,5,-4.45,-4.3,-4.3,-4.2,,,
2017-04-09,6,-4.3,-4.2,-4.2,-4.2,,,
2017-04-09,7,-4.3,-3,-3,-3,,,
2017-04-09,8,-4.23,-3,-3,-3,,,
2017-04-09,9,-4.25,-3,-3,-3,,,
2017-04-09,10,-4,-3,-3,-3,,,
2017-04-09,11,-4.26,-3,-3,-3,,,
2017-04-09,12,-4.26,-3,-3,-4.2,,,
2017-04-09,13,-4.32,-4.2,-4.2,-4.2,,,
2017-04-09,14,-4.33,-4.2,-4.2,-4.2,,,
2017-04-09,15,-3.81,-4.2,-4.2,-4.3,,,
2017-04-09,16,-3.1,-3,-3,-3,,,
2017-04-09,17,-2.75,-3,-3,-3,,,
2017-04-09,18,-0.25,0,-0.02,-0.5,,,
2017-04-09,19,0,0,0,0,,,
2017-04-09,20,0,0,0,0,,,
2017-04-09,21,0,0,0,0,,,
2017-04-09,22,-1,0,0,0,,,
2017-04-09,23,-3,-3,-3,-3,,,
2017-04-09,24,-3.2,-3,-3,-3,,,
2017-04-10,1,-3.3,-3,-3,-3,,,
2017-04-10,2,-3.1,-3,-3,-4.2,,,
2017-04-10,3,-3.1,-3,-3,-3,,,
2017-04-10,4,-3,-3,-3,-3,,,
2017-04-10,5,-3.1,-3,-3,-3,,,
2017-04-10,6,-1.5,-0.5,-0.02,-0.02,,,
2017-04-10,7,0,0,0,0,,,
2017-04-10,8,0,0,0,0,,,
2017-04-10,9,0,0,0,0,,,
2017-04-10,10,0,0,0,0,,,
2017-04-10,11,-0.03,-0.02,0,-0.02,,,
2017-04-10,12,-0.53,-0.5,-0.5,-0.02,,,
2017-04-10,13,0,-0.25,-0.02,-0.5,,,
2017-04-10,14,-1.02,-0.02,-0.02,-0.5,,,
2017-04-10,15,0,0,0,-0.02,,,
2017-04-10,16,0,0,0,0,,,
2017-04-10,17,0,0,0,0,,,
2017-04-10,18,1.97,0,0,1.2,,,
2017-04-10,19,16.71,5.94,6.02,6.04,,,
2017-04-10,20,26.14,13,13.01,13,,,
2017-04-10,21,4.97,13,13,6.03,,,
2017-04-10,22,14.21,6.06,6.14,0,,,
2017-04-10,23,-0.5,0,0,0,,,
2017-04-10,24,-0.79,-0.25,-0.5,-0.5,,,
2017-04-11,1,-1.55,-0.5,-0.5,-3,,,
2017-04-11,2,-1.27,-3,-3,-3,,,
2017-04-11,3,-3,-3,-3,-3,,,
2017-04-11,4,-2,-0.5,-0.5,-3,,,
2017-04-11,5,-2.35,1,0,0,,,
2017-04-11,6,5.94,10.11,10.09,10.1,,,
2017-04-11,7,71.68,13,13,10.07,,,
2017-04-11,8,16.67,10,13,13.01,,,
2017-04-11,9,13.2,6.02,6.84,6.06,,,
2017-04-11,10,27.32,5.87,0,6.12,,,
2017-04-11,11,15.25,13,6.02,6.02,,,
2017-04-11,12,14.95,7.07,6.06,0,,,
2017-04-11,13,0.99,6.02,5.92,0,,,
2017-04-11,14,0,0,0,0,,,
2017-04-11,15,0,1.11,0.77,0,,,
2017-04-11,16,0,5.38,6.02,0,,,
2017-04-11,17,1.41,6.12,6.12,5.92,,,
2017-04-11,18,7.45,6.14,7.07,6.12,,,
2017-04-11,19,48.69,6.04,6.02,6.02,,,
2017-04-11,20,81.79,10.01,10.02,13,,,
2017-04-11,21,4.12,6.14,6.12,6.02,,,
2017-04-11,22,2.98,1.25,0.02,0,,,
2017-04-11,23,-0.5,0,0,0,,,
2017-04-11,24,-2.12,-0.5,-0.5,-0.5,,,
2017-04-12,1,-0.27,-0.5,-0.5,-0.5,,,
2017-04-12,2,-0.52,-0.5,-0.5,-0.5,,,
2017-04-12,3,-0.5,-0.5,-0.5,-0.5,,,
2017-04-12,4,-1.6,-0.5,-0.5,-0.5,,,
2017-04-12,5,0.74,6.12,6.02,0,,,
2017-04-12,6,12.79,13,13.01,13.01,,,
2017-04-12,7,120.8,7.17,7.77,13,,,
2017-04-12,8,"1,711.03",6.06,6.03,6.14,,,
2017-04-12,9,268.06,10.2,5.87,5.39,,,
2017-04-12,10,7.44,13.01,12.97,6.06,,,
2017-04-12,11,7.82,11.11,7.07,13,,,
2017-04-12,12,5.97,12.75,10.5,13,,,
2017-04-12,13,5.98,6.06,6.12,13,,,
2017-04-12,14,5.98,6.06,6.02,6.02,,,
2017-04-12,15,5.96,5.92,6.02,6.02,,,
2017-04-12,16,5.52,6.02,6.02,6.02,,,
2017-04-12,17,13.04,12.47,7.07,12.56,,,
2017-04-12,18,6.2,5.92,6.02,12.68,,,
2017-04-12,19,10.79,6.02,6.02,10.44,,,
2017-04-12,20,28.29,12.85,11.41,13.01,,,
2017-04-12,21,18.52,8.09,7.07,7.07,,,
2017-04-12,22,29.38,7.17,13,7.07,,,
2017-04-12,23,28.24,7.07,7,6.02,,,
2017-04-12,24,13.67,6.03,6.03,0,,,
2017-04-13,1,-0.08,5,0.17,-0.5,,,
2017-04-13,2,-0.92,2,0,-0.5,,,
2017-04-13,3,0.06,0,1,-0.5,,,
2017-04-13,4,-0.6,0,5,0,,,
2017-04-13,5,2.71,1,5.92,0,,,
2017-04-13,6,10.05,10.6,7.07,13,,,
2017-04-13,7,8.49,5.38,0,0.13,,,
2017-04-13,8,-2.26,5.87,0,5,,,
2017-04-13,9,-3.34,4,5.38,0,,,
2017-04-13,10,4.98,6,6.06,6.88,,,
2017-04-13,11,8.16,6.02,6.14,7.07,,,
2017-04-13,12,8.82,13,13,6.06,,,
2017-04-13,13,0.7,6.06,13,6.06,,,
2017-04-13,14,-3,5.16,6.02,6.06,,,
2017-04-13,15,1.41,6.06,5.38,5.92,,,
2017-04-13,16,5.48,13,13,6.02,,,
2017-04-13,17,13.42,10,10,13,,,
2017-04-13,18,25.63,0,2.05,6.02,,,
2017-04-13,19,19.48,13.01,7.07,13.01,,,
2017-04-13,20,13.87,14.34,13.03,13.03,,,
2017-04-13,21,11.49,13.01,13.01,13.01,,,
2017-04-13,22,7.67,6.02,6.02,6.02,,,
2017-04-13,23,1.58,5.94,5.94,5.92,,,
2017-04-13,24,-1.03,5.34,0,0,,,
2017-04-14,1,-3.98,-0.5,-0.5,-0.5,,,
2017-04-14,2,-4.06,-0.5,-3,-3,,,
2017-04-14,3,-4.15,-4.1,-4.1,-4,,,
2017-04-14,4,-4.1,-4,-4,-4,,,
2017-04-14,5,-4.01,-4,-4,-3,,,
2017-04-14,6,-1.13,-3,-3,-3,,,
2017-04-14,7,-1.26,-3,-3,-0.5,,,
2017-04-14,8,-3.17,-0.5,-0.5,-0.5,,,
2017-04-14,9,-4.03,-0.5,-0.5,-3,,,
2017-04-14,10,-4.02,-3,-0.5,-3,,,
2017-04-14,11,-4.03,-3,-3,-0.5,,,
2017-04-14,12,-4.02,-4,-3,-3,,,
2017-04-14,13,-4.11,-4.1,-4,-4,,,
2017-04-14,14,-4.18,-4.2,-4,-4.1,,,
2017-04-14,15,-4.19,-4.1,-4.1,-4.1,,,
2017-04-14,16,-4.09,-4.1,-3,-3,,,
2017-04-14,17,-2.42,-3,-0.5,-3,,,
2017-04-14,18,-0.25,-3,-3,-3,,,
2017-04-14,19,-0.81,0,-0.5,-3,,,
2017-04-14,20,-0.25,0,0,0,,,
2017-04-14,21,-1.52,-0.5,0,0,,,
2017-04-14,22,-2.25,-0.5,-0.5,-0.5,,,
2017-04-14,23,-3.8,-3,-3,-3,,,
2017-04-14,24,-4.13,-4,-3,-4,,,
2017-04-15,1,-4.13,-4,-3,-4,,,
2017-04-15,2,-4.21,-4.1,-4.1,-4.1,,,
2017-04-15,3,-4.32,-4.2,-4.1,-4.2,,,
2017-04-15,4,-4.53,-4.6,-4.3,-4.2,,,
2017-04-15,5,-4.31,-4.3,-4.2,-4.2,,,
2017-04-15,6,-4.02,-4.1,-4,-4,,,
2017-04-15,7,-4.26,-4.1,-4.1,-4.1,,,
2017-04-15,8,-4.21,-3,-4,-4.1,,,
2017-04-15,9,-3.25,-3,-3,-4.1,,,
2017-04-15,10,-3,-3,-3,-3,,,
2017-04-15,11,-2.29,-3,-3,-3,,,
2017-04-15,12,-3,-3,-3,-3,,,
2017-04-15,13,-3,-3,-3,-4,,,
2017-04-15,14,-3.17,-3,-3,-4,,,
2017-04-15,15,-4.04,-3,-3,-3,,,
2017-04-15,16,-3,-3,-3,-3,,,
2017-04-15,17,-3,-3,-3,-3,,,
2017-04-15,18,-3,-3,-3,-3,,,
2017-04-15,19,-2.77,-0.5,-0.5,-0.5,,,
2017-04-15,20,-3,0,0,0,,,
2017-04-15,21,-2.01,-0.5,0,-0.5,,,
2017-04-15,22,-2.02,-3,-0.5,-0.5,,,
2017-04-15,23,-3.35,-3,-3,-3,,,
2017-04-15,24,-4.21,-4,-4,-4.1,,,
2017-04-16,1,-4.48,-4.3,-4.2,-4.3,,,
2017-04-16,2,-4.27,-4.5,-4.3,-4.3,,,
2017-04-16,3,-4.4,-4.3,-4.5,-4.6,,,
2017-04-16,4,-4.5,-4.3,-4.2,-4.8,,,
2017-04-16,5,-4.45,-4.3,-4.2,-4.2,,,
2017-04-16,6,-4.56,-4.3,-4.3,-4.2,,,
2017-04-16,7,-5.57,-4.3,-4.2,-4,,,
2017-04-16,8,-4.1,-4,-4,-4,,,
2017-04-16,9,-3,-3,-3,-3,,,
2017-04-16,10,-3,-3,-3,-3,,,
2017-04-16,11,-3,-3,-3,-3,,,
2017-04-16,12,0,-3,-3,-3,,,
2017-04-16,13,0,-3,-3,-3,,,
2017-04-16,14,-2.5,-0.5,-3,-3,,,
2017-04-16,15,-2,-3,-3,-3,,,
2017-04-16,16,-3,-1.17,-3,-3,,,
2017-04-16,17,-3,-0.5,-0.5,-1.17,,,
2017-04-16,18,-3,-0.5,-0.5,-0.5,,,
2017-04-16,19,-0.52,0,0,0,,,
2017-04-16,20,0,0,0,0,,,
2017-04-16,21,-0.5,0,0,0,,,
2017-04-16,22,-1.06,0,0,0,,,
2017-04-16,23,-3.08,-0.02,0,-0.5,,,
2017-04-16,24,-3.08,-0.5,-0.5,-0.5,,,
2017-04-17,1,-3.17,-0.5,-0.5,-3,,,
2017-04-17,2,-3.17,-3,-0.5,-2,,,
2017-04-17,3,-4.08,-4,-4,-0.5,,,
2017-04-17,4,-2.92,-3,-3,-3,,,
2017-04-17,5,0.9,0,0,0,,,
2017-04-17,6,8.16,13.01,13.01,13.01,,,
2017-04-17,7,8.79,0,0,1,,,
2017-04-17,8,4.68,5.96,0,13.01,,,
2017-04-17,9,5.38,13.01,13.01,13.02,,,
2017-04-17,10,5.21,0,13.01,13.02,,,
2017-04-17,11,14.15,6.06,7.02,13.02,,,
2017-04-17,12,10.68,0,0,10,,,
2017-04-17,13,11.17,6.04,5.16,6.02,,,
2017-04-17,14,4.54,6.04,6.06,6.06,,,
2017-04-17,15,6.76,3.03,3.03,7.03,,,
2017-04-17,16,18.7,7.03,6.91,7.07,,,
2017-04-17,17,51.09,13,13,10,,,
2017-04-17,18,25.63,10,7.07,7.07,,,
2017-04-17,19,71.35,9.02,9.02,13.02,,,
2017-04-17,20,43.84,41.17,49.07,41.23,,,
2017-04-17,21,15.5,14.08,14.08,14.34,,,
2017-04-17,22,281.25,0,6.04,6.04,,,
2017-04-17,23,7.19,0,0,6.04,,,
2017-04-17,24,4.49,0,0,1.01,,,
2017-04-18,1,11.19,12.18,6.04,6.04,,,
2017-04-18,2,8.62,6.04,6.04,0,,,
2017-04-18,3,4.75,0,6,5.15,,,
2017-04-18,4,5.53,6,4.88,0,,,
2017-04-18,5,5.76,12.21,12.18,6.02,,,
2017-04-18,6,7.46,12.85,12.85,13,,,
2017-04-18,7,8.13,10,10,6.06,,,
2017-04-18,8,-1.25,0,1.2,6.36,,,
2017-04-18,9,-2.25,4.89,4.89,0,,,
2017-04-18,10,-1.81,0,0,0,,,
2017-04-18,11,10.29,13,13,0,,,
2017-04-18,12,8.3,10,10,11,,,
2017-04-18,13,5.03,6,6.06,13,,,
2017-04-18,14,3.01,6.04,5.16,6.04,,,
2017-04-18,15,4.77,6.04,6.04,0,,,
2017-04-18,16,4.68,6.08,6.06,6.06,,,
2017-04-18,17,0,6.06,6.02,6.02,,,
2017-04-18,18,0,0,0,0,,,
2017-04-18,19,2.51,0,0.5,0.5,,,
2017-04-18,20,1.5,0,0,6,,,
2017-04-18,21,0,0,0,0,,,
2017-04-18,22,-0.25,0,0,0,,,
2017-04-18,23,-1.5,-0.5,-0.02,-0.5,,,
2017-04-18,24,-2.5,-0.5,-0.5,-0.5,,,
2017-04-19,1,-3,-3,-3,-3,,,
2017-04-19,2,-3.17,-3,-3,-3,,,
2017-04-19,3,-3.78,-3,-3,-3,,,
2017-04-19,4,-3.42,-3,-3,-3,,,
2017-04-19,5,-3.1,-0.5,-0.5,-0.5,,,
2017-04-19,6,-0.75,0,0,0,,,
2017-04-19,7,0,0,0,0,,,
2017-04-19,8,0,0,0,0,,,
2017-04-19,9,0,0,0,0,,,
2017-04-19,10,0,0,0,0,,,
2017-04-19,11,0,0,0,0,,,
2017-04-19,12,0,0,5.56,5.92,,,
2017-04-19,13,2.46,0,5.92,6.06,,,
2017-04-19,14,5.97,6.04,6.08,5.92,,,
2017-04-19,15,18.37,6.14,7.52,6.04,,,
2017-04-19,16,10.88,5.94,6.04,7.09,,,
2017-04-19,17,2.76,0,5.94,0,,,
2017-04-19,18,-0.52,0,0,0,,,
2017-04-19,19,5.77,0,0,5.96,,,
2017-04-19,20,2.46,35.56,13.01,6.16,,,
2017-04-19,21,3.79,5.96,6.16,5.96,,,
2017-04-19,22,0.59,0,0,5.94,,,
2017-04-19,23,4.16,0,0,0,,,
2017-04-19,24,-0.07,-0.5,0,-0.5,,,
2017-04-20,1,-0.5,-0.5,-0.5,-0.5,,,
2017-04-20,2,-1,-3,-3,-3,,,
2017-04-20,3,-0.77,-0.5,-3,-3,,,
2017-04-20,4,-0.77,-1,-0.5,-0.5,,,
2017-04-20,5,-0.25,5.38,0,0,,,
2017-04-20,6,0,6.14,6.14,0,,,
2017-04-20,7,-0.25,0,0,0,,,
2017-04-20,8,-0.05,0,0,0,,,
2017-04-20,9,0,0,0,0,,,
2017-04-20,10,0,0,0,0,,,
2017-04-20,11,0,6.08,6.16,5.94,,,
2017-04-20,12,5.9,10,13.02,12,,,
2017-04-20,13,1.48,13,13,7.09,,,
2017-04-20,14,5.45,13,13,6.16,,,
2017-04-20,15,6.84,13,13,10.08,,,
2017-04-20,16,47.3,13,13,6.16,,,
2017-04-20,17,87.86,6.08,6.08,5.88,,,
2017-04-20,18,0,0,0,0,,,
2017-04-20,19,0,5.88,0,0,,,
2017-04-20,20,14.24,7.09,12.76,7.09,,,
2017-04-20,21,22.17,6.14,6.16,6.14,,,
2017-04-20,22,98.66,0.02,0.02,5.88,,,
2017-04-20,23,0.99,0,5.88,5.94,,,
2017-04-20,24,-0.27,-0.5,-0.5,-0.5,,,
2017-04-21,1,0,-0.5,-0.5,-0.5,,,
2017-04-21,2,0,-3,-3,-3,,,
2017-04-21,3,-0.78,-0.5,-3,-3,,,
2017-04-21,4,-0.76,-0.5,-0.5,-3,,,
2017-04-21,5,-0.84,0,0,0,,,
2017-04-21,6,1.44,7.09,11.84,6.04,,,
2017-04-21,7,0.93,0,0,0,,,
2017-04-21,8,0,0,0,0,,,
2017-04-21,9,0,0,0,0,,,
2017-04-21,10,0,0,0,0,,,
2017-04-21,11,0,0,5.88,0,,,
2017-04-21,12,0,0,0,0,,,
2017-04-21,13,0,0,0,0,,,
2017-04-21,14,0,0,0,0,,,
2017-04-21,15,0.94,0,0,0,,,
2017-04-21,16,0,0,0,0,,,
2017-04-21,17,0,0,0,0,,,
2017-04-21,18,-0.56,0,0,0,,,
2017-04-21,19,0.45,0,0,0,,,
2017-04-21,20,0,5.88,0,6.04,,,
2017-04-21,21,5.49,6.14,6.88,5.15,,,
2017-04-21,22,12.56,5.94,6.06,6.08,,,
2017-04-21,23,2.6,6.06,6.04,6.04,,,
2017-04-21,24,0,5.88,0,0,,,
2017-04-22,1,-2.67,0,-0.02,-0.5,,,
2017-04-22,2,-0.53,-3,-0.5,-0.5,,,
2017-04-22,3,-3.17,-3,-3,-3,,,
2017-04-22,4,-3.92,-4,-3,-3,,,
2017-04-22,5,-2.27,-3,-0.5,-0.5,,,
2017-04-22,6,-2.25,-0.5,-0.5,-0.5,,,
2017-04-22,7,-1,-0.5,-0.5,-0.5,,,
